country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
PAK,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PAK,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PAK,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PAK,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PAK,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PAK,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PAK,UZB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PAK,VNM,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PAK,ZWE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PNG,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PNG,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PNG,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,FJI,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,IND,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PNG,JPN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,KOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,MYS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,NZL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,PHL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,SGP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,SLB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,TWN,representation_diplomatique,2021,1,poste,Lowy Institute,Other,,
PNG,GBR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PNG,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PHL,ARG,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,AUT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,BHR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,BGD,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,BRN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,KHM,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CHL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,CZE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,DNK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,EGY,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,GRC,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,GUM,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,HUN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,IND,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PHL,IRN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,IRQ,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ISR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ITA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ITA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,JPN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,JPN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,JPN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,JOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,KEN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,KOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,KWT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,LAO,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,LBN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,LBY,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,MYS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,MEX,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,MAR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,MMR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,NLD,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,NZL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,NGA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,NOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,OMN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,PAK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,PNG,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,POL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,PRT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,QAT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,RUS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,SAU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,SAU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,SGP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ZAF,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ESP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ESP,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,SWE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,CHE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,CHE,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PHL,CHE,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PHL,SYR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,THA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,TLS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,TUR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,TUR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,ARE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,ARE,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,GBR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PHL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PHL,VAT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PHL,VNM,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ALB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,DZA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,AGO,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ARG,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ARM,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,AUT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,AUT,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,AUT,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,AZE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,BLR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,BLR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,BLR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,BIH,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,BGR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,CHL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,COL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,HRV,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CUB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CYP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CZE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CZE,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,DNK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,EGY,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,EST,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ETH,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,FIN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,GEO,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,GRC,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,HUN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ISL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,IND,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,IND,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,IRN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,IRQ,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,IRQ,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,IRL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ISR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ITA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ITA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,ITA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,JPN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,JOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,KAZ,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,KAZ,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,KEN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,KOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,KWT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,LVA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,LBN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,LTU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,LUX,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MKD,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MYS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MLT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MEX,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MDA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MNE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,MAR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,NLD,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,NZL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,NGA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,NOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,PAK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,PSE,representation_diplomatique,2021,1,poste,Lowy Institute,Other,,
POL,PAN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,PER,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,PHL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,PRT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,QAT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ROU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,RUS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,RUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,RUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,RUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,RUS,representation_diplomatique,2021,1,poste,Lowy Institute,Other,,
POL,SAU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,SEN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,SRB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,SGP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,SVK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,SVN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ZAF,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ESP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,ESP,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,SWE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CHE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,CHE,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,TWN,representation_diplomatique,2021,1,poste,Lowy Institute,Other,,
POL,TZA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,THA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,TUN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,TUR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,TUR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,UKR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,UKR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,UKR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,UKR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,UKR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,UKR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,ARE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,GBR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,GBR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,GBR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,GBR,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
POL,USA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
POL,UZB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,VAT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,VEN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
POL,VNM,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,DZA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,AGO,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,AGO,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,AGO,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,ARG,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,AUS,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,AUT,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,AUT,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PRT,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PRT,BEL,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,BGR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,CAN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,CPV,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CHL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,CHN,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,COL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,HRV,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CUB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CYP,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,CZE,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,COD,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,DNK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,EGY,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,ETH,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,FIN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PRT,FRA,representation_diplomatique,2021,1,poste,Lowy Institute,Permanent Mission,,
PRT,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,DEU,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,GRC,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,GNB,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,HUN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,IND,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,IND,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,IDN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,IRN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,IRL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,ISR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,ITA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,JPN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,KAZ,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,KEN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,KOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,LUX,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,LUX,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,MEX,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,MAR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,MOZ,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,MOZ,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,MOZ,representation_diplomatique,2021,1,poste,Lowy Institute,Consulate,,
PRT,NAM,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,NLD,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,NGA,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,NOR,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,PAK,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,PSE,representation_diplomatique,2021,1,poste,Lowy Institute,Other,,
PRT,PAN,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,PER,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
PRT,POL,representation_diplomatique,2021,1,poste,Lowy Institute,Embassy,,
